,M1_R1,M1_R2,M1_R3,M1_R4,M2a_R1,M2a_R2,M2a_R3,M2a_R4,M2c_R1,M2c_R2,M2c_R3,M2c_R4,Majority protein IDs,UniProt ID,Entry Name,M1_Group,M2a_Group_1,M2c_Group_2,M1vsM2a_log2FC,M1vsM2c_log2FC,M2avsM2c_log2FC,M1vsM2a_p,M1vsM2c_p,M2avsM2c_p,M1vsM2a_FDR,M1vsM2c_FDR,M2avsM2c_FDR
1842,-0.248554823,-0.321656743,-2.621620572,-2.292773762,-1.074320246,-0.864935509,-2.789807461,-3.280720851,-2.784340008,-3.378873857,-1.587465014,-3.647093704,sp|Q14151|SAFB2_HUMAN,Q14151,SAFB2,2,2,1,0.631294542,1.478291671,0.846997129,0.407606447,0.046981385,0.233688714,0.587487517,0.127248879,0.53294721
1843,1.647183836,1.577122759,0.681141426,0.947669156,1.177363463,1.546988073,1.703896816,1.618302464,1.155542474,0.901437092,1.171645996,1.163607904,sp|Q14152|EIF3A_HUMAN,Q14152,EIF3A,4,4,4,-0.29835841,0.115220928,0.413579338,0.359965467,0.718430475,0.04532124,0.538940111,0.815864674,0.268956045
1844,-0.986519923,-1.24002473,-1.604266781,-1.287094351,-0.065578446,-1.305105038,-1.015777887,-1.099807423,-1.702131156,-2.162957837,-0.108507375,-1.502004432,sp|Q14155|ARHG7_HUMAN,Q14155,ARHG7,2,4,4,-0.407909248,0.089423754,0.497333002,0.248569868,0.840549617,0.312855706,0.419922359,0.904866766,0.602980353
1845,-2.927982469,-3.97323169,-1.710626105,-2.096543952,-2.008966072,-2.13969162,-3.08995347,-2.628274501,-0.718045208,-0.809973813,-2.739510653,-2.355199743,sp|Q14156|EFR3A_HUMAN,Q14156,EFR3A,4,4,2,-0.210374639,-1.0214137,-0.811039062,0.681968658,0.126251447,0.147803755,0.805246716,0.25286673,0.445862156
1846,-0.486998182,-0.551781448,-2.019004206,-1.654761193,-1.500858411,-1.135229377,-1.022584464,-2.17425967,-3.649883375,-2.977602832,-4.04065077,-3.045797961,sp|Q14157|UBP2L_HUMAN,Q14157,UBP2L,3,2,1,0.280096723,2.250347477,1.970250754,0.534412443,0.000422702,0.000331154,0.69449635,0.005135975,0.018497034
1847,-0.554424258,-0.668284838,-3.673579849,-2.42029743,-1.558695775,-0.893908682,-0.597581033,-1.093415493,-1.444039493,-1.720000979,-1.649119464,-0.757705223,sp|Q14161|GIT2_HUMAN,Q14161,GIT2,4,4,4,-0.793246348,-0.436430303,0.356816044,0.254659759,0.51907583,0.24766452,0.427095879,0.658913842,0.544283831
1848,-0.084277176,0.084330328,0.702511617,0.892973,0.032685827,0.557019324,0.747461132,0.592645146,-0.130907412,0.022121703,0.486436846,0.190885645,sp|Q14165|MLEC_HUMAN,Q14165,MLEC,4,4,4,-0.083568415,0.256750247,0.340318662,0.799815421,0.444759541,0.158226743,0.880100882,0.597194515,0.457435884
1849,-0.20069102,-0.501900026,-1.278373459,-1.712510425,-0.112328015,-0.032010959,-0.021480804,-0.410601867,-0.307209369,-0.022361705,-0.025272733,-0.225982458,sp|Q14166|TTL12_HUMAN,Q14166,TTL12,4,4,4,-0.779263321,-0.778162166,0.001101155,0.059844585,0.060999267,0.994886982,0.161962566,0.15471107,0.996607743
1850,-1.421452611,-1.60384211,-1.687049631,-2.197470184,-3.90461317,-0.647877387,-3.967269017,-4.377659521,-1.355720863,-1.295174727,-1.106362613,-1.65567818,sp|Q14197|ICT1_HUMAN,Q14197,ICT1,3,1,4,1.49690114,-0.374219538,-1.871120678,0.069775676,0.227047545,0.036962843,0.180543913,0.381338916,0.247565713
1851,0.619525743,0.535748231,0.112806145,-0.043215257,0.335359051,0.565530823,0.382588816,0.602103905,0.30647461,0.536845244,0.290710918,0.622139093,sp|Q14203|DCTN1_HUMAN,Q14203,DCTN1,4,4,4,-0.165179433,-0.132826251,0.032353183,0.551577585,0.648266529,0.846346965,0.707020328,0.767016067,0.940836757
1852,1.368687891,1.233381503,0.656700449,0.944044151,0.953359313,1.245848782,1.259009786,1.299336254,1.068528053,1.246718674,1.070849774,1.175865823,sp|Q14204|DYHC1_HUMAN,Q14204,DYHC1,4,4,4,-0.138685035,-0.089787082,0.048897953,0.617941851,0.751844528,0.759984717,0.759048403,0.83900441,0.901508275
1853,-0.48667078,-0.81003626,-1.657589901,-0.616437479,-3.900067439,-3.982084325,-3.520876553,-3.372965145,-4.175863857,-3.099263292,-3.261975917,-4.163702291,sp|Q14213|IL27B_HUMAN,Q14213,IL27B,3,0,0,2.801314761,2.782517734,-0.018797026,9.41E-06,3.17E-05,0.952396177,0.000710488,0.001115898,0.978296398
1854,-1.490156956,-1.473495891,-2.459598642,-2.810237304,-2.511021776,-1.578955394,-1.188332746,-1.171400826,-1.675417171,-1.29813818,-1.823039996,-1.679099996,sp|Q14232|EI2BA_HUMAN,Q14232,EI2BA,4,4,4,-0.445944513,-0.439448362,0.006496151,0.327613668,0.263357826,0.983967162,0.505981109,0.424475161,0.991384717
1855,0.500655302,0.630421883,-1.500521125,-0.803286,0.6994746,0.56477347,0.622873171,0.910483216,0.726029174,0.36798553,0.712470647,0.348636081,sp|Q14240|IF4A2_HUMAN,Q14240,IF4A2,3,4,4,-0.992583599,-0.831962843,0.160620756,0.063107488,0.111589926,0.380262312,0.168561507,0.232200594,0.665912885
1856,-2.338082267,-2.884239517,-0.466150449,-2.631519652,-1.419703615,-3.172251364,-2.999617924,-3.693905209,-2.835305036,-2.246755655,-3.507909371,-3.773035818,sp|Q14247|SRC8_HUMAN,Q14247,SRC8,4,0,0,0.741371557,1.010753499,0.269381942,0.264674712,0.100974516,0.62201231,0.437816711,0.216453262,0.829111154
1857,0.203031358,-0.088162013,0.71497658,0.534285417,-0.259340033,-0.561073093,-0.632281137,-0.420168813,-0.435834348,-0.389676321,-0.213548211,-0.228649307,sp|Q14254|FLOT2_HUMAN,Q14254,FLOT2,4,4,4,0.809248605,0.657959883,-0.151288722,0.015965135,0.043491838,0.367913545,0.067328694,0.120290498,0.654148647
1858,-2.071544003,-2.427804317,-1.408378748,-1.468092616,-0.934887604,-0.659696829,-2.200514995,-3.293683221,0.059350873,-0.738684389,-2.071920543,-2.197930327,sp|Q14257|RCN2_HUMAN,Q14257,RCN2,4,2,2,-0.071759259,-0.606658824,-0.534899566,0.901934931,0.273814752,0.469839719,0.941239799,0.435171521,0.737773622
1859,1.399205465,1.128561226,0.010864835,0.212456737,0.286446186,0.234345268,0.693421926,0.627301876,0.254907468,0.109086447,0.68127576,0.778882353,sp|Q14258|TRI25_HUMAN,Q14258,TRI25,4,4,4,0.227393252,0.231734059,0.004340807,0.54812276,0.556892697,0.984484743,0.704932121,0.69188492,0.991618691
1860,0.32723778,-2.238621715,-3.557208608,-0.519482072,-1.669914295,-1.393599363,-2.006005624,-2.469631797,-1.317315969,-0.888821671,-1.491776291,-1.570595015,sp|Q14289|FAK2_HUMAN,Q14289,FAK2,3,3,3,0.387769116,-0.179891418,-0.567660533,0.615886553,0.809738497,0.068488519,0.758131693,0.884299584,0.326024116
1861,-3.551125089,-4.483611727,-2.926304419,-2.800452684,-3.274661545,-3.409758999,-1.151939589,-2.136800462,-3.728037214,-3.306341849,-3.236534178,-3.066492461,sp|Q14314|FGL2_HUMAN,Q14314,FGL2,0,2,0,-0.947083331,-0.106022054,0.841061277,0.126946122,0.796957695,0.120035651,0.272307267,0.874464159,0.408219122
1862,-0.8902761,-0.790195657,-0.160828134,0.210093803,-0.639582613,-0.532563371,-0.546640156,-0.355352563,-0.625160411,-1.022640886,-0.723617033,-0.420030526,sp|Q14318|FKBP8_HUMAN,Q14318,FKBP8,4,4,4,0.110733154,0.290060692,0.179327538,0.730922362,0.403909643,0.344151009,0.836888042,0.55942049,0.632095537
1863,0.947964156,1.053863859,1.973570194,1.840469685,0.35990557,0.565215308,0.459797873,0.704032338,0.697060857,0.501794846,1.188969438,0.9706646,sp|Q14344|GNA13_HUMAN,Q14344,GNA13,4,4,4,0.931729201,0.614344538,-0.317384663,0.015146227,0.101128693,0.142856276,0.065140023,0.216453262,0.44165975
1864,-3.96022492,-3.286672083,-3.405025117,-3.186579511,-1.389852209,-0.860802944,-0.785069226,-0.382063404,0.037587137,-0.435178028,-0.785000426,-0.609030663,sp|Q14376|GALE_HUMAN,Q14376,GALE,0,4,4,-2.605178462,-3.011719913,-0.406541451,1.09E-05,2.20E-06,0.165946461,0.0007171,0.000195899,0.466556595
1865,0.432777462,0.263785372,-0.448384256,0.176790887,-0.321866117,-0.040149088,0.321007012,-0.189031807,-0.737365015,-0.82602258,-0.690211097,-0.192919177,sp|Q14444|CAPR1_HUMAN,Q14444,CAPR1,4,4,4,0.163752366,0.717871834,0.554119467,0.593418501,0.041781693,0.032311386,0.743512929,0.117184327,0.233434649
1866,-3.373853847,-0.408132947,-0.76700918,-3.484073993,-3.423949535,-2.91608438,-3.39141626,-3.423441827,-3.057565504,-3.186758657,-2.887921154,-3.475866854,sp|Q14457|BECN1_HUMAN,Q14457,BECN1,2,0,1,1.280455509,1.14376055,-0.136694958,0.097626879,0.129111605,0.514825814,0.227686849,0.255794086,0.76749022
1867,-0.516833589,-0.651871841,-0.616550397,-0.992417816,-0.342088159,-0.69834932,-0.815450538,-1.091484122,-1.754464253,0.374442624,-0.496105175,-0.783787054,sp|Q14498|RBM39_HUMAN,Q14498,RBM39,4,4,3,0.042424624,-0.029439946,-0.07186457,0.879717656,0.946401144,0.867556072,0.929185062,0.967375282,0.949230904
1868,-0.792675973,-0.70989972,-1.43460248,-0.335246146,-0.370065425,-0.302050982,-0.977793204,-0.497593739,-1.327896986,-0.640701713,-0.580160455,-0.671011751,sp|Q14558|KPRA_HUMAN,Q14558,KPRA,4,4,3,-0.281230242,-0.013163354,0.268066889,0.39534842,0.969116397,0.29319824,0.574345242,0.981194381,0.585217624
1869,-1.498654334,-1.483359403,-0.663553431,-0.504353988,-0.543487356,-0.735802095,-0.869265565,-0.575329152,-0.773894585,-0.995961117,-0.368591413,-0.556639987,sp|Q14571|ITPR2_HUMAN,Q14571,ITPR2,4,4,4,-0.356509247,-0.363708514,-0.007199267,0.286705345,0.304821875,0.970411717,0.46061076,0.465198074,0.985461009
1870,-2.137298448,-1.712945881,-1.044223958,0.761349983,-2.429744059,-3.015210412,-3.222718686,-2.030636973,-0.515870154,-1.244429178,-1.857023556,-1.948136502,sp|Q14643|ITPR1_HUMAN,Q14643,ITPR1,4,4,2,1.641297956,0.358085271,-1.283212685,0.021014012,0.570140437,0.010255929,0.080749593,0.702590737,0.140867006
1871,-1.429631761,-2.733883683,-2.384690436,-1.495842247,-2.205155971,-2.451312858,-2.702497679,-1.93298744,-1.991822099,-1.886333655,-1.955169007,-2.276193407,sp|Q14669|TRIPC_HUMAN,Q14669,TRIPC,4,4,4,0.311976455,0.01636751,-0.295608945,0.417724902,0.964409709,0.190636616,0.595159505,0.979046552,0.492060416
1872,-0.142095152,0.006549847,-0.50596476,-0.680290813,-0.797635707,-0.608833511,-0.250664193,-0.689796792,-1.075991533,-0.461352981,-1.068142058,-0.711717826,sp|Q14677|EPN4_HUMAN,Q14677,EPN4,4,4,3,0.256282331,0.49885088,0.242568549,0.379227633,0.124814099,0.281171719,0.558870239,0.250855404,0.574129692
1873,-0.564503007,-0.72943011,-0.902680357,-0.546841075,-0.337175758,-0.70899488,-1.057890631,-0.755771845,-0.082344776,-0.731465631,-0.529854631,-0.742781007,sp|Q14683|SMC1A_HUMAN,Q14683,SMC1A,4,4,4,0.029094641,-0.164252126,-0.193346767,0.915147628,0.570894573,0.416177389,0.947315462,0.702997393,0.697398935
1874,0.071993285,0.245877184,0.67725387,0.881295923,-0.54470651,-0.086888436,-0.493056572,-0.454931275,-0.498541532,-0.696895807,-0.529164952,-0.205825513,sp|Q14696|MESD_HUMAN,Q14696,MESD,4,4,4,0.864000763,0.951712016,0.087711253,0.013341452,0.009232817,0.643871085,0.059865728,0.041886018,0.840113242
1875,2.356671041,2.320120151,2.706302892,3.043492513,2.481730061,2.798587555,2.364275036,2.573296054,2.368511859,2.255763411,2.536790446,2.618873367,sp|Q14697|GANAB_HUMAN,Q14697,GANAB,4,4,4,0.052174473,0.161661879,0.109487406,0.85387835,0.583515012,0.537619037,0.914963696,0.714991067,0.777455744
1876,1.46246026,1.292169689,1.601016455,1.74808108,-0.561442995,-1.054817418,-0.436876664,-0.35255119,-1.504339573,-2.105840487,-0.766729589,-1.192645096,sp|Q14699|RFTN1_HUMAN,Q14699,RFTN1,4,4,4,2.127353938,2.918320557,0.79096662,1.84E-05,5.97E-06,0.031154402,0.000915683,0.000391446,0.229854666
1877,-0.816641681,-0.422219258,0.881705846,-0.458922255,-1.284094894,-0.816467922,-1.29364148,-1.040216607,-3.042475032,-3.315111522,-4.608974179,-4.148642277,sp|Q14728|MFS10_HUMAN,Q14728,MFS10,3,3,0,0.904585889,3.574781415,2.670195527,0.04138875,1.94E-05,5.05E-05,0.126730475,0.000794139,0.006045405
1878,-0.858581789,-1.077217113,-1.506849018,-2.184813297,-1.67717289,-1.467077087,-1.169591676,-0.794050906,-1.202738452,-1.083404924,-1.503514542,-0.841324575,sp|Q14738|2A5D_HUMAN,Q14738,2A5D,4,4,4,-0.129892164,-0.249119681,-0.119227517,0.725589005,0.493519172,0.634243879,0.832702046,0.63872593,0.833253005
1879,0.754438043,0.766885632,1.439801741,1.829756029,0.827862077,0.196180018,0.27406937,-0.040496038,1.105259914,0.839979677,-0.496554508,-0.447399436,sp|Q14739|LBR_HUMAN,Q14739,LBR,4,4,4,0.883316505,0.947398949,0.064082445,0.028512039,0.06496256,0.880307302,0.098773911,0.161192692,0.954169643
1880,-0.509452379,-2.545447364,-2.865671419,-1.304600482,-3.312985354,-3.846321951,-3.894567517,-3.465710378,-2.479468827,-4.03052135,-3.453742558,-4.613107809,sp|Q14746|COG2_HUMAN,Q14746,COG2,2,0,0,1.823603389,1.837917225,0.014313836,0.004983486,0.012479508,0.97403777,0.031429429,0.051811576,0.987104477
1881,3.141716648,2.95226652,1.813738257,2.246534105,1.971747212,2.44466724,1.829891013,2.026805298,2.430990551,2.473260202,2.092969701,2.240025002,sp|Q14764|MVP_HUMAN,Q14764,MVP,4,4,4,0.470286192,0.229252518,-0.241033673,0.211473425,0.526792822,0.240137075,0.380270192,0.66490924,0.539863698
1882,-2.815220859,-2.019874734,-0.823199289,0.738620468,-2.43070974,-3.08917126,-3.222068384,-2.838676694,-2.869135096,-2.50924707,-2.812596217,-4.078113679,sp|Q14789|GOGB1_HUMAN,Q14789,GOGB1,4,4,4,1.665237916,1.837354412,0.172116496,0.03267892,0.025711919,0.640928846,0.108542948,0.08591242,0.837933688
1883,-2.304434663,-2.331154043,-1.796233676,-0.310532722,-4.230827047,-2.791484279,-2.642793164,-3.938870449,-3.285172923,-3.048285457,-2.319104776,-3.553965804,sp|Q14790|CASP8_HUMAN,Q14790,CASP8,2,0,0,1.715404959,1.366043464,-0.349361495,0.010603426,0.018835995,0.43897773,0.052043652,0.069079368,0.714678387
1884,-0.983829111,-1.039391581,-1.354229566,-0.687113173,-1.53513777,-1.433144764,-1.276256129,-1.492615094,-1.813011777,-2.455240471,-1.891708764,-1.765837113,sp|Q14839|CHD4_HUMAN,Q14839,CHD4,4,4,4,0.418147581,0.965308673,0.547161092,0.137141509,0.008351834,0.023279639,0.28778185,0.039061403,0.202748732
1885,2.86071461,2.300428262,1.490696334,-0.800023402,0.256062119,0.014675587,2.6759965,2.127247539,-0.663378839,-0.497234913,-0.987140705,1.496785244,sp|Q14847|LASP1_HUMAN,Q14847,LASP1,4,4,4,0.194458515,1.625696254,1.431237739,0.825328489,0.069761382,0.092452637,0.897096184,0.169044044,0.370130085
1886,-2.498890514,-3.515749537,-4.340756527,-1.006999851,-2.740674746,-4.176529991,-2.789133057,-4.21832619,-1.116503407,-0.950190737,-0.907678254,0.33373898,sp|Q14849|STAR3_HUMAN,Q14849,STAR3,1,1,2,0.640566889,-2.180440752,-2.821007641,0.378868769,0.008101632,0.000285645,0.558737682,0.038079536,0.01741435
1887,-1.317026877,-1.753316835,-0.604548143,-1.830551603,-0.530697035,-1.93536146,-0.540362273,-1.637826203,-1.897989002,-0.965853336,-0.501711558,-1.281371713,sp|Q14914|PTGR1_HUMAN,Q14914,PTGR1,2,2,3,-0.215299122,-0.214629462,0.00066966,0.628894294,0.602520347,0.998767622,0.767617728,0.731060826,0.999342784
1888,-2.946114613,-3.910982883,-4.246839841,3.746301205,5.564777202,4.756042362,-1.516056494,-0.738856189,5.962853065,4.437019157,3.746818578,2.921970171,sp|Q14956|GPNMB_HUMAN,Q14956,GPNMB,1,2,4,-3.855885753,-6.106574276,-2.250688523,0.095869154,0.002944786,0.209455115,0.224914754,0.018605691,0.512738677
1889,-1.236250969,-2.37793111,-1.456799807,-1.672811818,-0.311522354,-2.831211692,-0.775160353,-1.59922448,-4.617381024,-3.212993507,-3.114551222,-2.874583615,sp|Q14964|RB39A_HUMAN,Q14964,RB39A,3,2,1,-0.306668706,1.768928916,2.075597623,0.576784516,0.002320047,0.007563221,0.729111019,0.015851618,0.11578059
1890,-1.526550405,-2.219843457,-1.167952359,-0.317813249,-3.006916508,-3.511074944,-2.928607317,-3.382986581,-3.45147299,-4.098571571,-2.638581101,-3.916144175,sp|Q14966|ZN638_HUMAN,Q14966,ZN638,2,0,0,1.89935647,2.218152591,0.318796121,0.000940504,0.000788877,0.361994627,0.009844128,0.007728912,0.649745551
1891,2.638546343,2.493289688,2.038053409,2.144346613,1.980445443,2.056423135,2.219880854,2.145786666,2.131152915,2.100708981,1.905185583,2.062393903,sp|Q14974|IMB1_HUMAN,Q14974,IMB1,4,4,4,0.227924989,0.278698668,0.050773679,0.400261334,0.328842943,0.739753907,0.579062504,0.488137218,0.891965589
1892,-0.509105091,-0.279748065,-0.377909133,-0.323127147,-0.850068523,-0.802801518,-0.756655928,-0.527074694,-0.588058239,-1.080205075,-0.724011589,-0.506170511,sp|Q14980|NUMA1_HUMAN,Q14980,NUMA1,4,4,4,0.361677807,0.352138995,-0.009538812,0.163744039,0.216490838,0.959591815,0.322752236,0.368416093,0.982493093
1893,-1.6918654,-1.792968609,-2.049133872,-2.450199722,-1.316263295,-1.059383374,-1.122775455,-1.271009359,-1.051588853,-0.964929038,-1.080349035,-1.039327137,sp|Q14C86|GAPD1_HUMAN,Q14C86,GAPD1,4,4,4,-0.80368403,-0.961993385,-0.158309355,0.014518779,0.006224335,0.306910795,0.063462586,0.032282934,0.597633503
1894,0.664975144,0.69380383,1.534722242,1.438545684,0.275830136,0.739872802,0.284747119,0.903818147,-0.17617403,-0.370755981,0.711449717,0.720976101,sp|Q15005|SPCS2_HUMAN,Q15005,SPCS2,4,4,4,0.531944674,0.861637773,0.329693099,0.129658451,0.046030593,0.318788915,0.276588777,0.125181062,0.607674976
1895,-1.485689021,-0.810806579,-0.234392592,-0.856907785,-1.504127447,-1.135808296,-1.193773343,-0.813498579,-1.589617769,-1.724737409,-1.257765744,-0.805049794,sp|Q15006|EMC2_HUMAN,Q15006,EMC2,4,4,4,0.314852922,0.497343685,0.182490763,0.35762357,0.189360349,0.48657711,0.536529026,0.336150255,0.747174308
1896,0.238641317,0.284277361,-0.315145736,-0.017119381,0.122927867,0.370188115,-0.029850033,0.292179026,0.277610573,0.586298546,0.525797749,0.290244491,sp|Q15008|PSMD6_HUMAN,Q15008,PSMD6,4,4,4,-0.141197853,-0.37232445,-0.231126596,0.604812938,0.204808269,0.206113211,0.750963367,0.355655173,0.508675494
1897,-1.519145016,-1.994221992,-1.307393297,0.155183724,-2.045777351,-1.793497599,-1.502698844,-1.710427042,-1.301554036,-1.689932336,-1.698225446,-1.579973928,sp|Q15018|ABRX2_HUMAN,Q15018,ABRX2,2,4,4,0.596706064,0.401027291,-0.195678773,0.207507312,0.384584134,0.314263534,0.375958242,0.540189921,0.603351261
1898,1.448987162,1.109168752,0.64649365,0.876363226,0.945845018,1.076199371,1.079167107,1.170382113,1.041160612,0.867189985,0.907331329,1.447959879,sp|Q15019|SEPT2_HUMAN,Q15019,2-Sep,4,4,4,-0.047645205,-0.045657254,0.001987951,0.863178009,0.880960361,0.991438005,0.918977813,0.927396927,0.995237783
1899,-1.317132716,-1.071286917,-1.387747517,-1.337609432,-1.346561635,-1.0033688,-1.307026239,-0.771240038,-1.485320421,-1.31593383,-1.216358033,-0.900524866,sp|Q15020|SART3_HUMAN,Q15020,SART3,4,4,4,-0.171394967,-0.048909858,0.12248511,0.524643978,0.859165046,0.567243834,0.687318815,0.915824664,0.800478828
1900,-1.44765165,-1.463841894,-0.886447302,-0.899784751,-3.203045847,-2.314132117,-4.213512085,-4.584780901,-2.38834748,-3.556294113,-2.79175284,-3.048950267,sp|Q15025|TNIP1_HUMAN,Q15025,TNIP1,2,0,0,2.404436338,1.771904776,-0.632531562,0.000632506,0.000353525,0.241300817,0.007501565,0.004601123,0.540283723
1901,3.44099113,3.474979108,3.531169567,3.586133121,3.513455191,3.533310092,3.519076527,3.588208741,3.408104891,3.181395933,3.370352007,3.557491917,sp|Q15029|U5S1_HUMAN,Q15029,U5S1,4,4,4,-0.030194406,0.128982045,0.159176451,0.898911951,0.621978477,0.319444187,0.939747,0.747105153,0.60776512
1902,-1.403538782,-2.094603486,-1.354904895,-1.70151531,-1.623962148,-3.78106544,-2.155609441,-3.000569468,-2.480911081,-1.801837744,-1.123333054,-2.020719357,sp|Q15031|SYLM_HUMAN,Q15031,SYLM,2,1,2,1.001661006,0.218059691,-0.783601315,0.055553862,0.552021787,0.145677773,0.155059975,0.688047242,0.443283941
1903,-1.785995288,-1.583798399,-1.481954956,-0.927036369,-0.634474408,-1.147965621,-1.901467216,-0.647072739,-1.180417455,-0.409314445,-0.362333312,0.027278718,sp|Q15036|SNX17_HUMAN,Q15036,SNX17,3,4,4,-0.361951257,-0.963499629,-0.601548372,0.339014833,0.019015416,0.130300381,0.518126394,0.069410264,0.423694158
1904,1.137137042,-0.384628261,1.447222778,1.285594985,0.044952777,-0.384184734,1.903364294,0.923339664,-0.176564608,-0.786267427,-0.42981316,0.022210732,sp|Q15041|AR6P1_HUMAN,Q15041,AR6P1,4,4,4,0.249463636,1.213940252,0.964476616,0.671504667,0.018448188,0.075381968,0.797497853,0.068126943,0.338411783
1905,-0.968744534,-0.879212036,-0.811564857,-0.392022228,-1.607289331,-1.321697926,-1.403961049,-1.147968834,-1.256947587,-2.041941651,-1.726012335,-1.20862851,sp|Q15042|RB3GP_HUMAN,Q15042,RB3GP,4,4,4,0.607343371,0.795496607,0.188153235,0.043951768,0.026618689,0.437565649,0.132350428,0.087594643,0.713868841
1906,1.331868849,1.413139006,1.056853977,1.131211111,0.413082505,0.591759807,0.957719638,0.708362592,0.400989482,0.621066386,0.407644652,0.506291807,sp|Q15046|SYK_HUMAN,Q15046,SYK,4,4,4,0.5655371,0.749270154,0.183733054,0.05233615,0.015355759,0.31407723,0.148309761,0.060227158,0.603326906
1907,-0.024015116,-0.39206851,-2.571535035,-1.996720947,-0.844052361,-0.551529926,-0.260712988,-0.499564407,-1.099147132,-1.180882737,-0.981736432,-0.22868443,sp|Q15052|ARHG6_HUMAN,Q15052,ARHG6,4,4,4,-0.707119982,-0.373472219,0.333647762,0.22585232,0.521965269,0.218863738,0.395976187,0.661396073,0.522356793
1908,1.168656956,0.474007457,-0.354012563,-1.28161733,-0.497569423,-0.30857028,0.707229367,0.268838884,-3.070038514,-2.263974949,-4.098702729,-0.060301781,sp|Q15056|IF4H_HUMAN,Q15056,IF4H,4,4,1,-0.040723507,2.375013123,2.41573663,0.939706908,0.015912152,0.013839016,0.961283929,0.061519947,0.158879553
1909,-1.181174367,-1.768465907,-2.934089096,-2.410121744,-1.272120673,-1.015210412,-0.969992688,-1.270004225,-1.294139732,-0.843123809,-1.14664557,-1.055434342,sp|Q15057|ACAP2_HUMAN,Q15057,ACAP2,4,4,4,-0.941630779,-0.988626915,-0.046996136,0.035195982,0.030011152,0.790110592,0.113985122,0.09420845,0.919388551
1910,-0.100831557,0.057741673,0.826186644,0.805103053,-0.08774803,0.043592681,-0.615979568,-0.39548745,-0.871599352,-0.614678446,0.012085601,-0.537892615,sp|Q15067|ACOX1_HUMAN,Q15067,ACOX1,4,4,4,0.660955545,0.900071156,0.239115612,0.068586598,0.025004022,0.353134561,0.177997332,0.084194744,0.64085596
